theme_key	name	nameable	rationale	n_members	kind	example_node	checks_failed	model	prompt_version	status
246d7ef079ab1e67	Genome maintenance and transcriptional control of proliferation	true	Distinct from parent and sibling, which focus on gene expression, RNA/protein trafficking, and biogenesis machinery, while this theme covers genome maintenance and proliferation control.	188	internal	n0565	in_range	claude-sonnet-5	name-v2	current
24991e3dd418db4a	Lymphocyte effector cytokine secretion regulation	true	Too similar to 'Lymphocyte cytotoxicity and antigen-driven activation' and 'T cell activation and differentiation'; narrowing to cytokine secretion output distinguishes it from activation and cytotoxicity-focused siblings.	7	internal	n0648		claude-sonnet-5	name-v2	current
24994a3a534df337	CD8 T cell differentiation and activation	true	Overlapped with parent 'TCR signaling and general T cell activation' and siblings which cover CD4 subsets; narrowing to CD8 T cells distinguishes it.	8	leaf	n0297		claude-sonnet-5	name-v2	current
24dc8aa954362bb9	Spindle assembly and cytokinetic apparatus	true	Nearly duplicated sibling 'Mitotic spindle positioning and cytokinesis'; renamed to emphasize structural assembly/machinery components rather than positioning regulation.	21	internal	n0416		claude-sonnet-5	name-v2	current
2518b9adfad7b074	Calcium-mediated contraction control	true	Repeated parent 'Muscle contraction' too closely; renamed to specify the calcium-signalling mechanism regulating contraction, distinguishing it from potassium homeostasis aspects of the parent.	3	leaf	n0028		claude-sonnet-5	name-v2	current
25428344c8bb60c3	Th17 and Treg lineage commitment	true	Repeated parent scope (CD4 T-helper subset differentiation / Th1/Th2 differentiation) without adding specificity; renamed to reflect the distinct subset lineages it covers.	6	leaf	n0099	sentence_case	claude-sonnet-5	name-v2	current
2563a16b1be1e34c	Calcineurin-NFAT hypertrophic signaling	true	Overlaps with sibling 'Muscle contraction and calcium regulation' in calcium theme; narrowed to specific calcium-dependent hypertrophy pathway distinct from contraction/coupling siblings.	13	internal	n0549		claude-sonnet-5	name-v2	current
26181bd25f99f86d	Ras GTPase effector signaling	true	Repeats parent 'Ras GTPase signal transduction' too closely and overlaps with sibling 'Small GTPase-driven cytoskeletal signalling'; renamed to specify Ras-specific downstream effector pathways distinct from cytoskeletal signalling.	11	internal	n0346		claude-sonnet-5	name-v2	current
2637619835ebda42	Telomere length regulation and protein recruitment	true	No siblings to collide with, and it is more specific than the parent (which covers genome instability broadly, not telomere length regulation/protein recruitment specifically).	3	leaf	n0025		claude-sonnet-5	name-v2	current
2639f73a48cda951	Dermal collagen matrix formation	true	Overlapped with sibling 'Cornified envelope formation and keratinization' via shared 'keratinization' term; narrowing to the collagen matrix aspect distinguishes it.	6	leaf	n0444		claude-sonnet-5	name-v2	current
266ce3e2048f8982	Protein and small-molecule post-translational modification	true	Direct members span protein PTM machinery (post-translational protein modification, peptidyl-amino acid modification, NOS3-mediated nitric oxide regulation) while the unnamed child's samples concern polyamine biosynthesis, metabolism and transport; the smallest honest umbrella is biosynthesis and modification of small nitrogenous/protein biomolecules, though the union is heterogeneous enough that this label is a stretch.	12	internal	n0793		claude-sonnet-5	name-v2	current
269ebf0447f8e3db	Ras GTPase signal transduction	true	Overlapped with siblings 'Small GTPase cycle regulation' and 'Rho GTPase signalling'; narrowing to the Ras subfamily distinguishes it.	18	internal	n0786		claude-sonnet-5	name-v2	current
26b4133cf6f3f0b8	Cytokine and TNF activation of non-canonical NF-kB	true	Overlaps with parent 'Non-canonical NF-kB signaling' without adding specificity; revised name clarifies the specific inputs driving the non-canonical pathway.	5	leaf	n0286	in_range	claude-sonnet-5	name-v2	current
26f11df26a26ec27	Homologous recombination strand invasion	true	Name repeated the broader parent scope 'Homologous recombination repair' instead of naming its specific sub-process; narrowed to distinguish from sibling 'Mismatch repair and homologous recombination synthesis'.	34	internal	n0385		claude-sonnet-5	name-v2	current
26f89965001171b6		false	Members mix unrelated biology—nucleotide/purine membrane transport, blood-brain barrier junction regulation and drug transport, microRNA-mediated drug resistance—sharing only a loose theme of transport/barrier regulation too broad and heterogeneous to name tightly.	6	leaf	n0327		claude-sonnet-5	name-v2	current
2702cbbc45f961f9	Alarmin-driven neutrophil and type 2 inflammatory signalling	true	Distinct from parent (broader IL-1/TNF signaling) and sibling (IL-1-driven leukocyte recruitment); this theme specifically covers alarmin-driven neutrophil and type 2 inflammation pathways.	5	leaf	n0271	in_range	claude-sonnet-5	name-v2	current
27817c06649e4caa	Cadherin-based adhesion dynamics	true	Distinct from parent and sibling; specifically about cadherin-mediated adhesion rather than general adhesion/junction biology.	11	internal	n0605		claude-sonnet-5	name-v2	current
27d231a47f43affd	Electron transport chain complex regulation	true	Nearly duplicates sibling 'Mitochondrial respiration and redox homeostasis'; narrowed to focus on regulation of respiratory chain complexes themselves rather than broader redox homeostasis.	7	leaf	n0126		claude-sonnet-5	name-v2	current
27fd2b36516d86c4	Spindle assembly checkpoint signaling	true	Overlaps heavily with parent 'Spindle assembly checkpoint regulation' and sibling 'Kinetochore-microtubule attachment regulation'; narrowing to checkpoint signaling mechanisms distinguishes it from attachment regulation and mitotic exit.	6	leaf	n0206		claude-sonnet-5	name-v2	current
281161f4ef49b7dc	IL-1-driven inflammatory response	true	No siblings to conflict with, and name is distinct from parents (leukocyte recruitment vs general inflammatory response; more specific than cytokine receptor pathways).	6	leaf	n0284		claude-sonnet-5	name-v2	current
285e572039395105	Mismatch repair coupled recombination	true	Overlaps parent name 'Homologous recombination repair'; renamed to emphasize mismatch repair-recombination crosstalk, distinguishing it from both the parent and the sibling 'DNA damage response'.	14	internal	n0792		claude-sonnet-5	name-v2	current
287acae51ac76d54	Kinetochore-microtubule attachment regulation	true	Distinct from parent and sibling; specifically addresses kinetochore-microtubule attachment, not condensation or overall segregation fidelity.	4	leaf	n0911		claude-sonnet-5	name-v1	superseded
287acae51ac76d54	Kinetochore-microtubule attachment regulation	true	Distinct from parent (broader fidelity concept) and sibling (checkpoint control vs. attachment regulation); no collision.	4	leaf	n0022		claude-sonnet-5	name-v2	current
28988e381d96755e	Insulin signalling to glucose uptake	true	Distinct from parents and siblings; specifically about insulin-driven glucose uptake, unlike broader metabolic, beta cell, adipocyte, or RTK themes.	6	leaf	n0252		claude-sonnet-5	name-v2	current
28b07b5c35a42772	Oncogenic receptor tyrosine kinase mutants and fusions	true	Covers both drug-resistant RTK point mutants and constitutively active PDGFRA/PDGFRB/ALK fusion or resistant forms, unified by ligand-independent RTK activation in cancer, broader than the resistance-only child but not extending to normal RTK signalling.	10	internal	n0334	in_range	claude-sonnet-5	name-v2	current
28cc7d9378652016	Steroid and vitamin D hormone metabolism	true	Distinct from parents (which emphasize hydroxylation and biosynthesis pathways) and from the sibling (secretion regulation); this theme focuses on metabolism of steroid and vitamin D hormones specifically.	10	internal	n0496		claude-sonnet-5	name-v2	current
28ea55972c1dec05	Smooth muscle contraction regulation	true	Distinct from parent (which focuses on overall vascular tone/BP) and sibling (angiotensin-specific signaling); this theme is specifically about smooth muscle contraction mechanisms.	6	leaf	n0382		claude-sonnet-5	name-v2	current
291297d1c096ea68	Small nuclear and nucleolar RNA processing and modification	true	No siblings to collide with, and the name is more specific than the parent by naming the RNA class (snRNA/snoRNA), so it is already distinct.	11	internal	n0275	in_range	claude-sonnet-5	name-v2	current
2915059c88d7ff91	Dopaminergic modulation of locomotor behavior	true	Already distinguishes itself from parent by naming dopamine specifically and locomotion, and from siblings by focusing on locomotor behavior rather than general behavioral regulation or circuit-level control.	8	leaf	n0412		claude-sonnet-5	name-v2	current
299cb558189b9fd0	Inositol phosphate metabolism and signalling	true	No parent to repeat, and it is distinct from its sibling 'Phosphoinositide and phosphatase signalling'.	10	leaf	n0362		claude-sonnet-5	name-v2	current
2b4453d4486f326e	LDL and VLDL particle remodeling	true	Overlapped heavily with sibling 'HDL and plasma lipoprotein remodeling'; narrowed to the non-HDL lipoprotein classes to distinguish it.	10	internal	n0234		claude-sonnet-5	name-v2	current
2b73df68aab7bd0b	HDL reverse cholesterol transport	true	Overlaps with parent 'Lipoprotein remodeling and transfer' and sibling 'Plasma lipoprotein particle remodeling'; narrowing to HDL's specific role in reverse cholesterol transport distinguishes it.	6	leaf	n0205		claude-sonnet-5	name-v2	current
2bb3f3ce98b8b0b1	Translation and protein biosynthesis	true	Overlapped with parent 'Transcription and RNA processing machinery' by including gene expression/transcription language; renaming to focus on translation distinguishes it from the parent and from the sibling 'Ribosome biogenesis and nuclear RNA processing'.	46	internal	n0581		claude-sonnet-5	name-v2	current
2be1f6f2f6aa0970	Amino acid and GABA membrane transport	true	Both children cover amino acid (and bile acid) membrane transport, and the direct members add GABA-specific secretion and transport; the umbrella must span amino acid/bile acid solutes plus GABA handling without invoking neurotransmission generally.	13	internal	n0678		claude-sonnet-5	name-v2	current
2bef819aa616ed3c	Death receptor complex assembly regulation	true	Overlapped with sibling 'NF-kB signalling and inflammatory apoptosis' on NF-kB and apoptosis themes; narrowed to the death receptor complex assembly/regulation aspect that distinguishes this theme.	7	leaf	n0475		claude-sonnet-5	name-v2	current
2c3de87219ee98eb	Transcription-coupled NER pathway	true	The current name simply restates the general repair topic shared by both parents; the sibling 'Global genome NER pathway' shows this theme covers the complementary transcription-coupled branch of nucleotide excision repair, which is more specific and distinguishing.	8	internal	n0426		claude-sonnet-5	name-v2	current
2c473f48e3813770	Mitochondrial gene expression and tRNA maturation	true	Distinct from parent (which covers coordination between mitochondrial and nuclear expression broadly) and sibling (which covers general expression machinery); this theme specifically addresses mitochondrial gene expression and tRNA maturation.	7	leaf	n0633		claude-sonnet-5	name-v2	current
